step,epoch,tokens_seen,train_loss,val_loss,lr,tokens_per_sec,time
52000,0.868,1703936000,3.0978,,7.33e-05,126180,2026-09-11 21:54:34
52020,0.869,1704591360,3.0973,,7.32e-05,126374,2026-09-11 21:54:39
52040,0.869,1705246720,3.0975,,7.31e-05,126203,2026-09-11 21:54:44
52060,0.869,1705902080,3.0975,,7.29e-05,126328,2026-09-11 21:54:49
52080,0.870,1706557440,3.0974,,7.28e-05,126325,2026-09-11 21:54:54
52100,0.870,1707212800,3.0978,,7.26e-05,126295,2026-09-11 21:55:00
52120,0.870,1707868160,3.0980,,7.25e-05,126317,2026-09-11 21:55:05
52140,0.871,1708523520,3.0979,,7.23e-05,126119,2026-09-11 21:55:10
52160,0.871,1709178880,3.0979,,7.22e-05,126215,2026-09-11 21:55:15
52180,0.871,1709834240,3.0990,,7.20e-05,126248,2026-09-11 21:55:20
52200,0.872,1710489600,3.0994,,7.19e-05,126239,2026-09-11 21:55:26
52220,0.872,1711144960,3.0987,,7.17e-05,126252,2026-09-11 21:55:31
52240,0.872,1711800320,3.0982,,7.16e-05,126237,2026-09-11 21:55:36
52260,0.873,1712455680,3.0977,,7.15e-05,126203,2026-09-11 21:55:41
52280,0.873,1713111040,3.0977,,7.13e-05,126127,2026-09-11 21:55:46
52300,0.873,1713766400,3.0972,,7.12e-05,126145,2026-09-11 21:55:52
52320,0.874,1714421760,3.0980,,7.10e-05,126255,2026-09-11 21:55:57
52340,0.874,1715077120,3.0976,,7.09e-05,126266,2026-09-11 21:56:02
52360,0.874,1715732480,3.0977,,7.07e-05,126299,2026-09-11 21:56:07
52380,0.875,1716387840,3.0977,,7.06e-05,126316,2026-09-11 21:56:12
52400,0.875,1717043200,3.0982,,7.05e-05,126143,2026-09-11 21:56:18
52420,0.875,1717698560,3.0981,,7.03e-05,125974,2026-09-11 21:56:23
52440,0.876,1718353920,3.0980,,7.02e-05,126150,2026-09-11 21:56:28
52460,0.876,1719009280,3.0991,,7.00e-05,126221,2026-09-11 21:56:33
52480,0.876,1719664640,3.0989,,6.99e-05,125941,2026-09-11 21:56:39
52500,0.877,1720320000,3.0992,,6.98e-05,125694,2026-09-11 21:56:44
52520,0.877,1720975360,3.0985,,6.96e-05,125936,2026-09-11 21:56:49
52540,0.877,1721630720,3.0981,,6.95e-05,126260,2026-09-11 21:56:54
52560,0.878,1722286080,3.0981,,6.93e-05,126217,2026-09-11 21:56:59
52580,0.878,1722941440,3.0979,,6.92e-05,126009,2026-09-11 21:57:05
52600,0.878,1723596800,3.0976,,6.91e-05,126158,2026-09-11 21:57:10
52620,0.879,1724252160,3.0984,,6.89e-05,126250,2026-09-11 21:57:15
52640,0.879,1724907520,3.0986,,6.88e-05,126314,2026-09-11 21:57:20
52660,0.879,1725562880,3.0981,,6.87e-05,126327,2026-09-11 21:57:25
52680,0.880,1726218240,3.0974,,6.85e-05,126336,2026-09-11 21:57:31
52700,0.880,1726873600,3.0968,,6.84e-05,126221,2026-09-11 21:57:36
52720,0.880,1727528960,3.0967,,6.83e-05,125896,2026-09-11 21:57:41
52740,0.881,1728184320,3.0965,,6.81e-05,126307,2026-09-11 21:57:46
52760,0.881,1728839680,3.0964,,6.80e-05,126291,2026-09-11 21:57:51
52780,0.881,1729495040,3.0966,,6.79e-05,126307,2026-09-11 21:57:57
52800,0.882,1730150400,3.0962,,6.77e-05,126325,2026-09-11 21:58:02
52820,0.882,1730805760,3.0965,,6.76e-05,126381,2026-09-11 21:58:07
52840,0.882,1731461120,3.0959,,6.75e-05,126383,2026-09-11 21:58:12
52860,0.883,1732116480,3.0954,,6.73e-05,126298,2026-09-11 21:58:17
52880,0.883,1732771840,3.0952,,6.72e-05,126324,2026-09-11 21:58:23
52900,0.883,1733427200,3.0951,,6.71e-05,126209,2026-09-11 21:58:28
52920,0.884,1734082560,3.0952,,6.69e-05,126257,2026-09-11 21:58:33
52940,0.884,1734737920,3.0946,,6.68e-05,126373,2026-09-11 21:58:38
52960,0.884,1735393280,3.0947,,6.67e-05,126400,2026-09-11 21:58:43
52980,0.885,1736048640,3.0944,,6.65e-05,126465,2026-09-11 21:58:49
53000,0.885,1736704000,3.0945,,6.64e-05,126439,2026-09-11 21:58:54
53020,0.885,1737359360,3.0950,,6.63e-05,126414,2026-09-11 21:58:59
53040,0.886,1738014720,3.0946,,6.61e-05,126435,2026-09-11 21:59:04
53060,0.886,1738670080,3.0946,,6.60e-05,126483,2026-09-11 21:59:09
53080,0.886,1739325440,3.0939,,6.59e-05,126460,2026-09-11 21:59:15
53100,0.887,1739980800,3.0942,,6.58e-05,126458,2026-09-11 21:59:20
53120,0.887,1740636160,3.0938,,6.56e-05,126457,2026-09-11 21:59:25
53140,0.887,1741291520,3.0935,,6.55e-05,126401,2026-09-11 21:59:30
53160,0.888,1741946880,3.0933,,6.54e-05,126398,2026-09-11 21:59:35
53180,0.888,1742602240,3.0930,,6.52e-05,126399,2026-09-11 21:59:41
53200,0.888,1743257600,3.0937,,6.51e-05,126411,2026-09-11 21:59:46
53220,0.889,1743912960,3.0932,,6.50e-05,126180,2026-09-11 21:59:51
53240,0.889,1744568320,3.0937,,6.49e-05,126245,2026-09-11 21:59:56
53260,0.889,1745223680,3.0942,,6.47e-05,126353,2026-09-11 22:00:01
53280,0.890,1745879040,3.0942,,6.46e-05,126417,2026-09-11 22:00:07
53300,0.890,1746534400,3.0940,,6.45e-05,126321,2026-09-11 22:00:12
53320,0.890,1747189760,3.0935,,6.44e-05,126309,2026-09-11 22:00:17
53340,0.891,1747845120,3.0933,,6.42e-05,126268,2026-09-11 22:00:23
53360,0.891,1748500480,3.0937,,6.41e-05,126279,2026-09-11 22:00:28
53380,0.891,1749155840,3.0935,,6.40e-05,126324,2026-09-11 22:00:33
53400,0.892,1749811200,3.0939,,6.39e-05,126340,2026-09-11 22:00:38
53420,0.892,1750466560,3.0932,,6.37e-05,126315,2026-09-11 22:00:43
53440,0.892,1751121920,3.0928,,6.36e-05,126357,2026-09-11 22:00:49
53460,0.893,1751777280,3.0926,,6.35e-05,126275,2026-09-11 22:00:54
53480,0.893,1752432640,3.0928,,6.34e-05,126340,2026-09-11 22:00:59
53500,0.893,1753088000,3.0924,,6.33e-05,126345,2026-09-11 22:01:04
53520,0.894,1753743360,3.0919,,6.31e-05,126278,2026-09-11 22:01:09
53540,0.894,1754398720,3.0915,,6.30e-05,126251,2026-09-11 22:01:15
53560,0.894,1755054080,3.0916,,6.29e-05,126174,2026-09-11 22:01:20
53580,0.895,1755709440,3.0913,,6.28e-05,126320,2026-09-11 22:01:25
53600,0.895,1756364800,3.0914,,6.27e-05,126341,2026-09-11 22:01:30
53620,0.895,1757020160,3.0914,,6.25e-05,126368,2026-09-11 22:01:35
53640,0.896,1757675520,3.0912,,6.24e-05,126351,2026-09-11 22:01:41
53660,0.896,1758330880,3.0912,,6.23e-05,126332,2026-09-11 22:01:46
53680,0.896,1758986240,3.0908,,6.22e-05,126198,2026-09-11 22:01:51
53700,0.897,1759641600,3.0906,,6.21e-05,126339,2026-09-11 22:01:56
53720,0.897,1760296960,3.0900,,6.20e-05,126337,2026-09-11 22:02:01
53740,0.897,1760952320,3.0895,,6.18e-05,126309,2026-09-11 22:02:07
53760,0.898,1761607680,3.0896,,6.17e-05,126318,2026-09-11 22:02:12
53780,0.898,1762263040,3.0898,,6.16e-05,126329,2026-09-11 22:02:17
53800,0.898,1762918400,3.0903,,6.15e-05,126296,2026-09-11 22:02:22
53820,0.899,1763573760,3.0901,,6.14e-05,126322,2026-09-11 22:02:27
53840,0.899,1764229120,3.0903,,6.13e-05,126317,2026-09-11 22:02:33
53860,0.899,1764884480,3.0911,,6.11e-05,126268,2026-09-11 22:02:38
53880,0.900,1765539840,3.0909,,6.10e-05,126304,2026-09-11 22:02:43
53900,0.900,1766195200,3.0914,,6.09e-05,126297,2026-09-11 22:02:48
53920,0.900,1766850560,3.0908,,6.08e-05,126277,2026-09-11 22:02:53
53940,0.901,1767505920,3.0905,,6.07e-05,126233,2026-09-11 22:02:59
53960,0.901,1768161280,3.0906,,6.06e-05,126218,2026-09-11 22:03:04
53980,0.901,1768816640,3.0911,,6.05e-05,126263,2026-09-11 22:03:09
54000,0.902,1769472000,3.0912,,6.03e-05,126284,2026-09-11 22:03:14
54020,0.902,1770127360,3.0910,,6.02e-05,126325,2026-09-11 22:03:19
54040,0.902,1770782720,3.0906,,6.01e-05,126320,2026-09-11 22:03:25
54060,0.903,1771438080,3.0912,,6.00e-05,126277,2026-09-11 22:03:30
54080,0.903,1772093440,3.0913,,5.99e-05,126273,2026-09-11 22:03:35
54100,0.903,1772748800,3.0908,,5.98e-05,126315,2026-09-11 22:03:40
54120,0.904,1773404160,3.0901,,5.97e-05,126301,2026-09-11 22:03:45
54140,0.904,1774059520,3.0898,,5.96e-05,126298,2026-09-11 22:03:51
54160,0.904,1774714880,3.0899,,5.95e-05,126271,2026-09-11 22:03:56
54180,0.905,1775370240,3.0904,,5.94e-05,126234,2026-09-11 22:04:01
54200,0.905,1776025600,3.0901,,5.92e-05,126313,2026-09-11 22:04:06
54220,0.905,1776680960,3.0894,,5.91e-05,126377,2026-09-11 22:04:11
54240,0.906,1777336320,3.0892,,5.90e-05,126396,2026-09-11 22:04:17
54260,0.906,1777991680,3.0890,,5.89e-05,126383,2026-09-11 22:04:22
54280,0.906,1778647040,3.0892,,5.88e-05,126381,2026-09-11 22:04:27
54300,0.907,1779302400,3.0891,,5.87e-05,126418,2026-09-11 22:04:32
54320,0.907,1779957760,3.0889,,5.86e-05,126403,2026-09-11 22:04:37
54340,0.907,1780613120,3.0893,,5.85e-05,126392,2026-09-11 22:04:43
54360,0.908,1781268480,3.0884,,5.84e-05,126395,2026-09-11 22:04:48
54380,0.908,1781923840,3.0881,,5.83e-05,126358,2026-09-11 22:04:53
54400,0.908,1782579200,3.0877,,5.82e-05,126357,2026-09-11 22:04:58
54420,0.909,1783234560,3.0874,,5.81e-05,126291,2026-09-11 22:05:03
54440,0.909,1783889920,3.0866,,5.80e-05,126341,2026-09-11 22:05:09
54460,0.909,1784545280,3.0868,,5.79e-05,126400,2026-09-11 22:05:14
54480,0.910,1785200640,3.0873,,5.78e-05,126385,2026-09-11 22:05:19
54500,0.910,1785856000,3.0871,,5.77e-05,126422,2026-09-11 22:05:24
54520,0.910,1786511360,3.0875,,5.76e-05,126428,2026-09-11 22:05:29
54540,0.911,1787166720,3.0879,,5.75e-05,126440,2026-09-11 22:05:35
54560,0.911,1787822080,3.0878,,5.74e-05,126384,2026-09-11 22:05:40
54580,0.911,1788477440,3.0870,,5.73e-05,126403,2026-09-11 22:05:45
54600,0.912,1789132800,3.0868,,5.72e-05,126402,2026-09-11 22:05:50
54620,0.912,1789788160,3.0877,,5.71e-05,126408,2026-09-11 22:05:55
54640,0.912,1790443520,3.0882,,5.70e-05,126386,2026-09-11 22:06:01
54660,0.913,1791098880,3.0884,,5.69e-05,126298,2026-09-11 22:06:06
54680,0.913,1791754240,3.0875,,5.68e-05,126319,2026-09-11 22:06:11
54700,0.913,1792409600,3.0876,,5.67e-05,126324,2026-09-11 22:06:16
54720,0.914,1793064960,3.0877,,5.66e-05,126344,2026-09-11 22:06:21
54740,0.914,1793720320,3.0877,,5.65e-05,126312,2026-09-11 22:06:27
54760,0.914,1794375680,3.0881,,5.64e-05,126339,2026-09-11 22:06:32
54780,0.915,1795031040,3.0881,,5.63e-05,126267,2026-09-11 22:06:37
54800,0.915,1795686400,3.0881,,5.62e-05,126340,2026-09-11 22:06:42
54820,0.915,1796341760,3.0892,,5.61e-05,126466,2026-09-11 22:06:47
54840,0.916,1796997120,3.0888,,5.60e-05,126475,2026-09-11 22:06:53
54860,0.916,1797652480,3.0891,,5.59e-05,126440,2026-09-11 22:06:58
54880,0.916,1798307840,3.0885,,5.58e-05,126401,2026-09-11 22:07:03
54900,0.917,1798963200,3.0882,,5.57e-05,126439,2026-09-11 22:07:08
54920,0.917,1799618560,3.0886,,5.56e-05,126461,2026-09-11 22:07:13
54940,0.917,1800273920,3.0890,,5.55e-05,126411,2026-09-11 22:07:19
54960,0.918,1800929280,3.0892,,5.54e-05,126363,2026-09-11 22:07:24
54980,0.918,1801584640,3.0884,,5.53e-05,126412,2026-09-11 22:07:29
55000,0.918,1802240000,3.0884,,5.52e-05,126397,2026-09-11 22:07:34
55000,0.918,1802240000,3.0884,3.0689,5.52e-05,,2026-09-11 22:07:53
55020,0.919,1802895360,3.0883,,5.51e-05,126614,2026-09-11 22:07:58
55040,0.919,1803550720,3.0882,,5.50e-05,126645,2026-09-11 22:08:03
55060,0.919,1804206080,3.0880,,5.49e-05,126687,2026-09-11 22:08:08
55080,0.920,1804861440,3.0882,,5.48e-05,126644,2026-09-11 22:08:14
55100,0.920,1805516800,3.0882,,5.48e-05,126512,2026-09-11 22:08:19
55120,0.920,1806172160,3.0881,,5.47e-05,126480,2026-09-11 22:08:24
55140,0.921,1806827520,3.0874,,5.46e-05,126490,2026-09-11 22:08:29
55160,0.921,1807482880,3.0878,,5.45e-05,126414,2026-09-11 22:08:34
55180,0.921,1808138240,3.0883,,5.44e-05,126401,2026-09-11 22:08:40
55200,0.922,1808793600,3.0882,,5.43e-05,126393,2026-09-11 22:08:45
55220,0.922,1809448960,3.0889,,5.42e-05,126409,2026-09-11 22:08:50
55240,0.922,1810104320,3.0899,,5.41e-05,126426,2026-09-11 22:08:55
55260,0.923,1810759680,3.0900,,5.40e-05,126430,2026-09-11 22:09:00
55280,0.923,1811415040,3.0899,,5.39e-05,126407,2026-09-11 22:09:06
55300,0.923,1812070400,3.0911,,5.39e-05,126219,2026-09-11 22:09:11
55320,0.924,1812725760,3.0908,,5.38e-05,126153,2026-09-11 22:09:16
55340,0.924,1813381120,3.0912,,5.37e-05,126336,2026-09-11 22:09:21
55360,0.924,1814036480,3.0917,,5.36e-05,126364,2026-09-11 22:09:27
55380,0.925,1814691840,3.0921,,5.35e-05,126445,2026-09-11 22:09:32
55400,0.925,1815347200,3.0922,,5.34e-05,126434,2026-09-11 22:09:37
55420,0.925,1816002560,3.0923,,5.33e-05,126439,2026-09-11 22:09:42
55440,0.926,1816657920,3.0924,,5.33e-05,126421,2026-09-11 22:09:47
55460,0.926,1817313280,3.0927,,5.32e-05,126462,2026-09-11 22:09:53
55480,0.926,1817968640,3.0924,,5.31e-05,126437,2026-09-11 22:09:58
55500,0.927,1818624000,3.0923,,5.30e-05,126359,2026-09-11 22:10:03
55520,0.927,1819279360,3.0923,,5.29e-05,126352,2026-09-11 22:10:08
55540,0.927,1819934720,3.0923,,5.28e-05,126393,2026-09-11 22:10:13
55560,0.928,1820590080,3.0924,,5.28e-05,126395,2026-09-11 22:10:19
55580,0.928,1821245440,3.0925,,5.27e-05,126339,2026-09-11 22:10:24
55600,0.928,1821900800,3.0928,,5.26e-05,126346,2026-09-11 22:10:29
55620,0.929,1822556160,3.0928,,5.25e-05,126424,2026-09-11 22:10:34
55640,0.929,1823211520,3.0929,,5.24e-05,126417,2026-09-11 22:10:39
55660,0.929,1823866880,3.0932,,5.23e-05,126326,2026-09-11 22:10:45
55680,0.930,1824522240,3.0937,,5.23e-05,126301,2026-09-11 22:10:50
55700,0.930,1825177600,3.0937,,5.22e-05,126371,2026-09-11 22:10:55
55720,0.930,1825832960,3.0929,,5.21e-05,126174,2026-09-11 22:11:00
55740,0.931,1826488320,3.0926,,5.20e-05,126219,2026-09-11 22:11:05
55760,0.931,1827143680,3.0925,,5.19e-05,126029,2026-09-11 22:11:11
55780,0.931,1827799040,3.0927,,5.19e-05,126284,2026-09-11 22:11:16
55800,0.932,1828454400,3.0923,,5.18e-05,126230,2026-09-11 22:11:21
55820,0.932,1829109760,3.0918,,5.17e-05,126205,2026-09-11 22:11:26
55840,0.932,1829765120,3.0930,,5.16e-05,126240,2026-09-11 22:11:32
55860,0.933,1830420480,3.0922,,5.16e-05,126310,2026-09-11 22:11:37
55880,0.933,1831075840,3.0927,,5.15e-05,126311,2026-09-11 22:11:42
55900,0.933,1831731200,3.0931,,5.14e-05,126300,2026-09-11 22:11:47
55920,0.934,1832386560,3.0928,,5.13e-05,126299,2026-09-11 22:11:52
55940,0.934,1833041920,3.0933,,5.12e-05,126305,2026-09-11 22:11:58
55960,0.934,1833697280,3.0936,,5.12e-05,126276,2026-09-11 22:12:03
55980,0.935,1834352640,3.0938,,5.11e-05,126250,2026-09-11 22:12:08
56000,0.935,1835008000,3.0940,,5.10e-05,126312,2026-09-11 22:12:13
56020,0.935,1835663360,3.0941,,5.09e-05,126390,2026-09-11 22:12:18
56040,0.936,1836318720,3.0940,,5.09e-05,126381,2026-09-11 22:12:24
56060,0.936,1836974080,3.0935,,5.08e-05,126378,2026-09-11 22:12:29
56080,0.936,1837629440,3.0935,,5.07e-05,126390,2026-09-11 22:12:34
56100,0.937,1838284800,3.0940,,5.07e-05,126393,2026-09-11 22:12:39
56120,0.937,1838940160,3.0933,,5.06e-05,126370,2026-09-11 22:12:44
56140,0.937,1839595520,3.0932,,5.05e-05,126308,2026-09-11 22:12:50
56160,0.938,1840250880,3.0935,,5.04e-05,126323,2026-09-11 22:12:55
56180,0.938,1840906240,3.0939,,5.04e-05,126347,2026-09-11 22:13:00
56200,0.938,1841561600,3.0933,,5.03e-05,126342,2026-09-11 22:13:05
56220,0.939,1842216960,3.0935,,5.02e-05,126283,2026-09-11 22:13:10
56240,0.939,1842872320,3.0935,,5.02e-05,126332,2026-09-11 22:13:16
56260,0.939,1843527680,3.0939,,5.01e-05,126397,2026-09-11 22:13:21
56280,0.940,1844183040,3.0932,,5.00e-05,126397,2026-09-11 22:13:26
56300,0.940,1844838400,3.0931,,4.99e-05,126288,2026-09-11 22:13:31
56320,0.940,1845493760,3.0931,,4.99e-05,126319,2026-09-11 22:13:36
56340,0.941,1846149120,3.0926,,4.98e-05,126387,2026-09-11 22:13:42
56360,0.941,1846804480,3.0927,,4.97e-05,126330,2026-09-11 22:13:47
56380,0.941,1847459840,3.0928,,4.97e-05,126300,2026-09-11 22:13:52
56400,0.942,1848115200,3.0926,,4.96e-05,126268,2026-09-11 22:13:57
56420,0.942,1848770560,3.0924,,4.95e-05,126213,2026-09-11 22:14:02
56440,0.942,1849425920,3.0918,,4.95e-05,126192,2026-09-11 22:14:08
56460,0.943,1850081280,3.0921,,4.94e-05,125828,2026-09-11 22:14:13
56480,0.943,1850736640,3.0922,,4.93e-05,126039,2026-09-11 22:14:18
56500,0.943,1851392000,3.0923,,4.93e-05,126203,2026-09-11 22:14:23
56520,0.944,1852047360,3.0922,,4.92e-05,126229,2026-09-11 22:14:28
56540,0.944,1852702720,3.0921,,4.91e-05,126179,2026-09-11 22:14:34
56560,0.944,1853358080,3.0921,,4.91e-05,126136,2026-09-11 22:14:39
56580,0.945,1854013440,3.0924,,4.90e-05,126207,2026-09-11 22:14:44
56600,0.945,1854668800,3.0924,,4.90e-05,126204,2026-09-11 22:14:49
56620,0.945,1855324160,3.0922,,4.89e-05,126238,2026-09-11 22:14:54
56640,0.946,1855979520,3.0912,,4.88e-05,126252,2026-09-11 22:15:00
56660,0.946,1856634880,3.0915,,4.88e-05,126277,2026-09-11 22:15:05
56680,0.946,1857290240,3.0916,,4.87e-05,126303,2026-09-11 22:15:10
56700,0.947,1857945600,3.0914,,4.86e-05,126273,2026-09-11 22:15:15
56720,0.947,1858600960,3.0910,,4.86e-05,126280,2026-09-11 22:15:20
56740,0.947,1859256320,3.0917,,4.85e-05,126329,2026-09-11 22:15:26
56760,0.948,1859911680,3.0910,,4.85e-05,126312,2026-09-11 22:15:31
56780,0.948,1860567040,3.0911,,4.84e-05,126319,2026-09-11 22:15:36
56800,0.948,1861222400,3.0908,,4.83e-05,126324,2026-09-11 22:15:41
56820,0.949,1861877760,3.0903,,4.83e-05,126168,2026-09-11 22:15:46
56840,0.949,1862533120,3.0906,,4.82e-05,126250,2026-09-11 22:15:52
56860,0.949,1863188480,3.0899,,4.82e-05,126330,2026-09-11 22:15:57
56880,0.950,1863843840,3.0903,,4.81e-05,126328,2026-09-11 22:16:02
56900,0.950,1864499200,3.0909,,4.80e-05,126273,2026-09-11 22:16:07
56920,0.950,1865154560,3.0913,,4.80e-05,126283,2026-09-11 22:16:12
56940,0.951,1865809920,3.0913,,4.79e-05,126279,2026-09-11 22:16:18
56960,0.951,1866465280,3.0907,,4.79e-05,126298,2026-09-11 22:16:23
56980,0.951,1867120640,3.0910,,4.78e-05,126257,2026-09-11 22:16:28
57000,0.952,1867776000,3.0904,,4.78e-05,126252,2026-09-11 22:16:33
57020,0.952,1868431360,3.0894,,4.77e-05,126220,2026-09-11 22:16:39
57040,0.952,1869086720,3.0894,,4.77e-05,126208,2026-09-11 22:16:44
57060,0.953,1869742080,3.0893,,4.76e-05,126270,2026-09-11 22:16:49
57080,0.953,1870397440,3.0900,,4.75e-05,126246,2026-09-11 22:16:54
57100,0.953,1871052800,3.0900,,4.75e-05,126228,2026-09-11 22:16:59
57120,0.954,1871708160,3.0900,,4.74e-05,126228,2026-09-11 22:17:05
57140,0.954,1872363520,3.0893,,4.74e-05,126085,2026-09-11 22:17:10
57160,0.954,1873018880,3.0897,,4.73e-05,126136,2026-09-11 22:17:15
57180,0.955,1873674240,3.0896,,4.73e-05,126167,2026-09-11 22:17:20
57200,0.955,1874329600,3.0890,,4.72e-05,126211,2026-09-11 22:17:25
57220,0.955,1874984960,3.0888,,4.72e-05,126231,2026-09-11 22:17:31
57240,0.956,1875640320,3.0879,,4.71e-05,126258,2026-09-11 22:17:36
57260,0.956,1876295680,3.0884,,4.71e-05,126352,2026-09-11 22:17:41
57280,0.956,1876951040,3.0888,,4.70e-05,126339,2026-09-11 22:17:46
57300,0.957,1877606400,3.0878,,4.70e-05,126325,2026-09-11 22:17:51
57320,0.957,1878261760,3.0876,,4.69e-05,126301,2026-09-11 22:17:57
57340,0.957,1878917120,3.0878,,4.69e-05,126362,2026-09-11 22:18:02
57360,0.958,1879572480,3.0875,,4.68e-05,126382,2026-09-11 22:18:07
57380,0.958,1880227840,3.0874,,4.68e-05,125917,2026-09-11 22:18:12
57400,0.959,1880883200,3.0876,,4.67e-05,126125,2026-09-11 22:18:18
57420,0.959,1881538560,3.0883,,4.67e-05,126341,2026-09-11 22:18:23
57440,0.959,1882193920,3.0880,,4.66e-05,126326,2026-09-11 22:18:28
57460,0.960,1882849280,3.0881,,4.66e-05,126275,2026-09-11 22:18:33
57480,0.960,1883504640,3.0885,,4.65e-05,126288,2026-09-11 22:18:38
57500,0.960,1884160000,3.0886,,4.65e-05,126360,2026-09-11 22:18:44
57520,0.961,1884815360,3.0885,,4.65e-05,126342,2026-09-11 22:18:49
57540,0.961,1885470720,3.0875,,4.64e-05,126263,2026-09-11 22:18:54
57560,0.961,1886126080,3.0872,,4.64e-05,126280,2026-09-11 22:18:59
57580,0.962,1886781440,3.0869,,4.63e-05,126365,2026-09-11 22:19:04
57600,0.962,1887436800,3.0874,,4.63e-05,126346,2026-09-11 22:19:10
57620,0.962,1888092160,3.0868,,4.62e-05,126279,2026-09-11 22:19:15
57640,0.963,1888747520,3.0864,,4.62e-05,126242,2026-09-11 22:19:20
57660,0.963,1889402880,3.0869,,4.61e-05,126230,2026-09-11 22:19:25
57680,0.963,1890058240,3.0867,,4.61e-05,126183,2026-09-11 22:19:31
57700,0.964,1890713600,3.0875,,4.61e-05,126265,2026-09-11 22:19:36
57720,0.964,1891368960,3.0879,,4.60e-05,126242,2026-09-11 22:19:41
57740,0.964,1892024320,3.0877,,4.60e-05,126219,2026-09-11 22:19:46
57760,0.965,1892679680,3.0868,,4.59e-05,126222,2026-09-11 22:19:51
57780,0.965,1893335040,3.0866,,4.59e-05,126232,2026-09-11 22:19:57
57800,0.965,1893990400,3.0862,,4.59e-05,126224,2026-09-11 22:20:02
57820,0.966,1894645760,3.0861,,4.58e-05,126180,2026-09-11 22:20:07
57840,0.966,1895301120,3.0861,,4.58e-05,126190,2026-09-11 22:20:12
57860,0.966,1895956480,3.0859,,4.57e-05,126182,2026-09-11 22:20:17
57880,0.967,1896611840,3.0861,,4.57e-05,126231,2026-09-11 22:20:23
57900,0.967,1897267200,3.0864,,4.57e-05,126301,2026-09-11 22:20:28
57920,0.967,1897922560,3.0862,,4.56e-05,126235,2026-09-11 22:20:33
57940,0.968,1898577920,3.0854,,4.56e-05,126057,2026-09-11 22:20:38
57960,0.968,1899233280,3.0858,,4.55e-05,126141,2026-09-11 22:20:43
57980,0.968,1899888640,3.0862,,4.55e-05,126264,2026-09-11 22:20:49
58000,0.969,1900544000,3.0858,,4.55e-05,126233,2026-09-11 22:20:54
58020,0.969,1901199360,3.0860,,4.54e-05,126166,2026-09-11 22:20:59
58040,0.969,1901854720,3.0863,,4.54e-05,126141,2026-09-11 22:21:04
58060,0.970,1902510080,3.0857,,4.54e-05,126260,2026-09-11 22:21:09
58080,0.970,1903165440,3.0853,,4.53e-05,126270,2026-09-11 22:21:15
58100,0.970,1903820800,3.0860,,4.53e-05,126185,2026-09-11 22:21:20
58120,0.971,1904476160,3.0848,,4.53e-05,126198,2026-09-11 22:21:25
58140,0.971,1905131520,3.0846,,4.52e-05,126242,2026-09-11 22:21:30
58160,0.971,1905786880,3.0849,,4.52e-05,126153,2026-09-11 22:21:35
58180,0.972,1906442240,3.0845,,4.52e-05,126305,2026-09-11 22:21:41
58200,0.972,1907097600,3.0848,,4.51e-05,126318,2026-09-11 22:21:46
58220,0.972,1907752960,3.0836,,4.51e-05,125993,2026-09-11 22:21:51
58240,0.973,1908408320,3.0839,,4.51e-05,126008,2026-09-11 22:21:56
58260,0.973,1909063680,3.0840,,4.50e-05,125909,2026-09-11 22:22:02
58280,0.973,1909719040,3.0833,,4.50e-05,125917,2026-09-11 22:22:07
58300,0.974,1910374400,3.0827,,4.50e-05,126115,2026-09-11 22:22:12
58320,0.974,1911029760,3.0817,,4.49e-05,125923,2026-09-11 22:22:17
58340,0.974,1911685120,3.0808,,4.49e-05,125733,2026-09-11 22:22:22
58360,0.975,1912340480,3.0807,,4.49e-05,125804,2026-09-11 22:22:28
58380,0.975,1912995840,3.0809,,4.48e-05,125690,2026-09-11 22:22:33
58400,0.975,1913651200,3.0804,,4.48e-05,125870,2026-09-11 22:22:38
58420,0.976,1914306560,3.0802,,4.48e-05,125803,2026-09-11 22:22:43
58440,0.976,1914961920,3.0801,,4.48e-05,125901,2026-09-11 22:22:49
58460,0.976,1915617280,3.0800,,4.47e-05,125947,2026-09-11 22:22:54
58480,0.977,1916272640,3.0799,,4.47e-05,125973,2026-09-11 22:22:59
58500,0.977,1916928000,3.0796,,4.47e-05,126067,2026-09-11 22:23:04
58520,0.977,1917583360,3.0799,,4.47e-05,126016,2026-09-11 22:23:09
58540,0.978,1918238720,3.0793,,4.46e-05,125976,2026-09-11 22:23:15
58560,0.978,1918894080,3.0792,,4.46e-05,125990,2026-09-11 22:23:20
58580,0.978,1919549440,3.0790,,4.46e-05,125941,2026-09-11 22:23:25
58600,0.979,1920204800,3.0784,,4.45e-05,126027,2026-09-11 22:23:30
